Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Temperature (IW),Soil Moisture (IW),Berry Temperature
2023-08-02 22:45:00,21.5466666666667,0.4296,25.1,0.22638658,21.172
2023-08-02 23:00:00,19.9533333333333,0.504933333333333,24.9466666666667,0.22633486,19.8864444444444
2023-08-02 23:15:00,18.7733333333333,0.520333333333333,24.8266666666667,0.22607626,19.4066666666667
2023-08-02 23:30:00,17.8533333333333,0.596666666666667,24.68,0.22589524,18.166
2023-08-02 23:45:00,16.7666666666667,0.623466666666667,24.5533333333333,0.22581766,17.7224444444444
2023-08-03 00:00:00,16.1133333333333,0.659,24.4333333333333,0.22548148,16.8213333333333
2023-08-03 00:15:00,15.1933333333333,0.725933333333333,24.3066666666667,0.22530046,15.9228888888889
2023-08-03 00:30:00,14.3733333333333,0.733666666666667,24.1666666666667,0.2252746,15.8926666666667
2023-08-03 00:45:00,14.7666666666667,0.705133333333333,24.0466666666667,0.22486084,16.1655555555556
2023-08-03 01:00:00,14.8933333333333,0.745533333333333,23.9133333333333,0.22486084,15.6408888888889
2023-08-03 01:15:00,14.3,0.7832,23.7733333333333,0.22460224,14.9537777777778
2023-08-03 01:30:00,13.58,0.794333333333333,23.66,0.22442122,14.6355555555556
2023-08-03 01:45:00,13.1533333333333,0.8086,23.5466666666667,0.22421434,14.1951111111111
2023-08-03 02:00:00,12.72,0.8258,23.4333333333333,0.22426606,13.7933333333333
2023-08-03 02:15:00,12.32,0.842266666666667,23.32,0.22392988,13.6017777777778
2023-08-03 02:30:00,12.26,0.823733333333333,23.1933333333333,0.22395574,13.8324444444444
2023-08-03 02:45:00,12.6533333333333,0.786333333333333,23.08,0.22377472,13.8435555555556
2023-08-03 03:00:00,12.7066666666667,0.768266666666667,22.9666666666667,0.22369714,13.7437777777778
2023-08-03 03:15:00,12.74,0.7756,22.8466666666667,0.2234644,13.7117777777778
2023-08-03 03:30:00,12.72,0.778533333333333,22.74,0.22356784,13.6142222222222
2023-08-03 03:45:00,12.6733333333333,0.760133333333333,22.62,0.22323166,13.6331111111111
2023-08-03 04:00:00,12.72,0.768066666666667,22.5,0.2232058,13.4068888888889
2023-08-03 04:15:00,12.6266666666667,0.768866666666667,22.3866666666667,0.22328338,13.3264444444444
2023-08-03 04:30:00,12.5866666666667,0.763533333333333,22.2933333333333,0.22312822,13.3391111111111
2023-08-03 04:45:00,12.5466666666667,0.7812,22.1866666666667,0.2229472,13.1797777777778
2023-08-03 05:00:00,12.46,0.775066666666667,22.0933333333333,0.22289548,13.1831111111111
2023-08-03 05:15:00,12.36,0.775066666666667,22,0.22274032,13.0033333333333
2023-08-03 05:30:00,12.14,0.778266666666667,21.9,0.22245586,12.8328888888889
2023-08-03 05:45:00,11.9533333333333,0.797,21.7933333333333,0.22219726,12.666
2023-08-03 06:00:00,11.9333333333333,0.806,21.7,0.22214554,12.72
2023-08-03 06:15:00,12.3533333333333,0.801133333333333,21.6066666666667,0.22199038,13.1704444444444
2023-08-03 06:30:00,13.5133333333333,0.768866666666667,21.5066666666667,0.22193866,13.7997777777778
2023-08-03 06:45:00,14.9533333333333,0.7508,21.4133333333333,0.22183522,14.6342222222222
2023-08-03 07:00:00,16.8133333333333,0.749133333333333,21.34,0.22175764,15.5133333333333
2023-08-03 07:15:00,18.82,0.727,21.3,0.22162834,16.8017777777778
2023-08-03 07:30:00,20.6066666666667,0.588333333333333,21.2,0.22155076,18.0168888888889
2023-08-03 07:45:00,21.32,0.518,21.2,0.2213956,19.0368888888889
2023-08-03 08:00:00,22.1533333333333,0.498266666666667,21.2,0.22124044,19.9206666666667
2023-08-03 08:15:00,22.7666666666667,0.492933333333333,21.2333333333333,0.22103356,20.7917777777778
2023-08-03 08:30:00,22.9733333333333,0.481266666666667,21.3,0.22080082,21.326
2023-08-03 08:45:00,23.16,0.475666666666667,21.3,0.22056808,21.7846666666667
2023-08-03 09:00:00,23.86,0.448733333333333,21.3866666666667,0.22038706,22.9366666666667
2023-08-03 09:15:00,24.0666666666667,0.445733333333333,21.42,0.22012846,23.9608888888889
2023-08-03 09:30:00,24.9,0.4248,21.54,0.21966298,25.1653333333333
2023-08-03 09:45:00,25.5266666666667,0.4104,21.72,0.21940438,26.1453333333333
2023-08-03 10:00:00,26.3466666666667,0.4094,21.96,0.21888718,27.2391111111111
2023-08-03 10:15:00,26.7066666666667,0.382,22.24,0.21847342,27.9528888888889
2023-08-03 10:30:00,26.7866666666667,0.367533333333333,22.54,0.2179045,28.5328888888889
2023-08-03 10:45:00,27.5466666666667,0.357466666666667,22.8666666666667,0.21746488,29.2184444444444
2023-08-03 11:00:00,28.56,0.3316,23.2,0.21702526,29.7071111111111
2023-08-03 11:15:00,29.0733333333333,0.305466666666667,23.54,0.21637876,29.8702222222222
2023-08-03 11:30:00,29.1933333333333,0.3058,23.8733333333333,0.21599086,29.8704444444444
2023-08-03 11:45:00,29.5266666666667,0.302733333333333,24.2333333333333,0.21534436,29.8693333333333
2023-08-03 12:00:00,30.04,0.282866666666667,24.56,0.2148013,30.3673333333333
2023-08-03 12:15:00,30.0533333333333,0.280733333333333,24.9,0.21430996,30.8122222222222
2023-08-03 12:30:00,30.18,0.276066666666667,25.2133333333333,0.21366346,31.1451111111111
2023-08-03 12:45:00,30.5333333333333,0.269333333333333,25.44,0.21296524,31.4455555555556
2023-08-03 13:00:00,31.0266666666667,0.264333333333333,25.5466666666667,0.2124739,32.6337777777778
2023-08-03 13:15:00,31.4933333333333,0.2554,25.6,0.21167224,33.6651111111111
2023-08-03 13:30:00,31.14,0.263466666666667,25.6,0.21112918,33.8937777777778
2023-08-03 13:45:00,31.2733333333333,0.26,25.56,0.21048268,34.1813333333333
2023-08-03 14:00:00,32.0066666666667,0.246266666666667,25.5,0.2098879,34.7793333333333
2023-08-03 14:15:00,32.8266666666667,0.226466666666667,25.5,0.20926726,35.4253333333333
2023-08-03 14:30:00,33.2133333333333,0.205533333333333,25.52,0.20849146,36.1306666666667
2023-08-03 14:45:00,33.7266666666667,0.212933333333333,25.6266666666667,0.20779324,36.4777777777778
2023-08-03 15:00:00,33.7466666666667,0.232066666666667,25.7866666666667,0.20714674,36.9097777777778
2023-08-03 15:15:00,33.9133333333333,0.226333333333333,26.0066666666667,0.20650024,36.6484444444444
2023-08-03 15:30:00,34.02,0.219133333333333,26.26,0.20582788,36.7328888888889
2023-08-03 15:45:00,34.5066666666667,0.2208,26.5133333333333,0.20518138,37.2215555555556
2023-08-03 16:00:00,35.0533333333333,0.209266666666667,26.78,0.20453488,37.8286666666667
2023-08-03 16:15:00,35.4066666666667,0.2088,27.0133333333333,0.20386252,38.5668888888889
2023-08-03 16:30:00,35.4066666666667,0.208866666666667,27.24,0.203035,38.6126666666667
2023-08-03 16:45:00,34.8466666666667,0.206133333333333,27.4466666666667,0.20254366,38.5626666666667
2023-08-03 17:00:00,35.46,0.2216,27.64,0.20202646,39.264
2023-08-03 17:15:00,35.3666666666667,0.226933333333333,27.7866666666667,0.20143168,38.7357777777778
2023-08-03 17:30:00,34.8733333333333,0.252533333333333,27.9,0.20081104,37.5713333333333
2023-08-03 17:45:00,35.26,0.244066666666667,27.9933333333333,0.20021626,36.3317777777778
2023-08-03 18:00:00,34.6,0.263266666666667,27.9666666666667,0.19977664,35.366
2023-08-03 18:15:00,34.6866666666667,0.2912,27.9,0.19913014,35.136
2023-08-03 18:30:00,35.54,0.322333333333333,27.8133333333333,0.19866466,34.6713333333333
2023-08-03 18:45:00,36,0.354866666666667,27.72,0.19830262,33.5582222222222
2023-08-03 19:00:00,35.1,0.433666666666667,27.64,0.19801816,32.9751111111111
2023-08-03 19:15:00,33.2,0.514266666666667,27.5533333333333,0.19778542,30.4791111111111
2023-08-03 19:30:00,30.9466666666667,0.551066666666667,27.48,0.19757854,28.1051111111111
2023-08-03 19:45:00,28.32,0.584933333333333,27.4,0.19739752,26.6108888888889
2023-08-03 20:00:00,25.46,0.616533333333333,27.3,0.19731994,24.8373333333333
2023-08-03 20:15:00,22.9066666666667,0.647933333333333,27.22,0.19711306,23.5964444444444
2023-08-03 20:30:00,21.3733333333333,0.674466666666667,27.1066666666667,0.19700962,22.6062222222222
2023-08-03 20:45:00,20.3066666666667,0.667666666666667,26.98,0.1966993,21.888
2023-08-03 21:00:00,19.7066666666667,0.605866666666667,26.8533333333333,0.19664758,21.4431111111111
2023-08-03 21:15:00,19.8133333333333,0.507666666666667,26.7266666666667,0.19649242,21.5568888888889
2023-08-03 21:30:00,20.04,0.471066666666667,26.5666666666667,0.19628554,21.1693333333333
2023-08-03 21:45:00,19.9,0.473533333333333,26.4333333333333,0.19597522,20.7991111111111
2023-08-03 22:00:00,19.68,0.476133333333333,26.2666666666667,0.19600108,20.5055555555556
2023-08-03 22:15:00,19.8666666666667,0.4754,26.1133333333333,0.19571662,20.4013333333333
2023-08-03 22:30:00,19.5533333333333,0.479133333333333,25.9533333333333,0.19561318,20.1371111111111
2023-08-03 22:45:00,19.9533333333333,0.443066666666667,25.8066666666667,0.19538044,20.5855555555556
2023-08-03 23:00:00,20.6066666666667,0.429133333333333,25.66,0.19507012,20.8197777777778
2023-08-03 23:15:00,20.5,0.4578,25.5333333333333,0.19504426,20.4715555555556
2023-08-03 23:30:00,20,0.495333333333333,25.3933333333333,0.19486324,20.0126666666667
2023-08-03 23:45:00,19.18,0.5696,25.2666666666667,0.19483738,19.3066666666667
2023-08-04 00:00:00,18.2266666666667,0.6254,25.1533333333333,0.19457878,18.6673333333333
2023-08-04 00:15:00,17.4666666666667,0.651733333333333,25.0466666666667,0.19444948,18.2337777777778
2023-08-04 00:30:00,17.0133333333333,0.667866666666667,24.94,0.19434604,18.0611111111111
