Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Moisture (IW),Soil Temperature (IW),Berry Temperature
2025-07-20 08:15:00,19.4,0.457,7.06,21.2,20.125
2025-07-20 08:30:00,19.3,0.44,7.01,21.7,20.4675
2025-07-20 08:45:00,19.3,0.442,7.09,22.3,20.81
2025-07-20 09:00:00,20.05,0.439,7.1,23.25,21.665
2025-07-20 09:15:00,20.4,0.443,7.11,24.1,22.52
2025-07-20 09:30:00,20.8,0.438,7.14,24.6,23.055
2025-07-20 09:45:00,21.25,0.4305,7.16,25.15,23.59
2025-07-20 10:00:00,21.7,0.423,7.18,25.7,24.59
2025-07-20 10:15:00,22.2,0.404,7.21,26.3,24.53
2025-07-20 10:30:00,22.85,0.3855,7.205,27,25.5
2025-07-20 10:45:00,22.7,0.385,7.25,27.1,24.835
2025-07-20 11:00:00,22.6,0.384,7.23,26.95,25.07
2025-07-20 11:15:00,22.5,0.383,7.21,26.8,24.98
2025-07-20 11:30:00,23.1,0.35,7.26,27,25.13
2025-07-20 11:45:00,23.6,0.302,7.22,27.2,25.76
2025-07-20 12:00:00,24.1,0.301,7.23,27.7,26.095
2025-07-20 12:15:00,24.2,0.283,7.25,27.8,26.43
2025-07-20 12:30:00,24.3,0.3015,7.27,27.85,26.4
2025-07-20 12:45:00,24.3,0.305,7.23,27.8,26.31
2025-07-20 13:00:00,24.3,0.353,7.26,27.6,25.78
2025-07-20 13:15:00,24.2,0.395,7.27,27.3,25.105
2025-07-20 13:30:00,24.3,0.357,7.22,27.2,25.8525
2025-07-20 13:45:00,24.825,0.357,7.255,27.7,26.6
2025-07-20 14:00:00,25.35,0.357,7.29,28.2,27.12
2025-07-20 14:15:00,25.4,0.366,7.29,28.6,26.74
2025-07-20 14:30:00,25.8,0.334,7.285,28.85,27.57
2025-07-20 14:45:00,26.1,0.302,7.27,29.3,28.125
2025-07-20 15:00:00,26.3,0.3315,7.305,29.35,28.6325
2025-07-20 15:15:00,26.8,0.344,7.31,29.9,29.14
2025-07-20 15:30:00,27.4,0.3055,7.35,30.7,30.31
2025-07-20 15:45:00,28.5,0.258,7.37,31.8,31.02
2025-07-20 16:00:00,28.1,0.254,7.39,31.8,28.75
2025-07-20 16:15:00,27.5,0.27625,7.365,31.075,27.925
2025-07-20 16:30:00,26.9,0.2985,7.34,30.35,29.86
2025-07-20 16:45:00,28.5,0.311,7.36,31.8,33.01
2025-07-20 17:00:00,30.15,0.2295,7.46,33.75,32.68
2025-07-20 17:15:00,29.3,0.243,7.49,33.8,28.58
2025-07-20 17:30:00,28.2,0.29,7.45,32.4,30.21
2025-07-20 17:45:00,27.775,0.3215,7.38,31.275,29.945
2025-07-20 18:00:00,27.35,0.353,7.31,30.15,27.1
2025-07-20 18:15:00,26.6,0.435,7.27,29.4,26.555
2025-07-20 18:30:00,26.2,0.485,7.3,29.1,25.3725
2025-07-20 18:45:00,25.075,0.47875,7.2525,28.3,24.19
2025-07-20 19:00:00,23.95,0.4725,7.205,27.5,24.065
2025-07-20 19:15:00,23.35,0.4445,7.1825,26.925,23.94
2025-07-20 19:30:00,22.75,0.4165,7.16,26.35,23.13
2025-07-20 19:45:00,22.3,0.472,7.12,25.9,22.1
2025-07-20 20:00:00,21.55,0.4765,7.105,25.4,21.99
2025-07-20 20:15:00,21,0.549,7.11,25,21.4
2025-07-20 20:30:00,20.4,0.4895,7.085,24.55,20.57
2025-07-20 20:45:00,20.1,0.451,7.1,24.1,20.57
2025-07-20 21:00:00,19.95,0.516,7.06,23.7,19.66
2025-07-20 21:15:00,19.3,0.496,7.05,23.4,19.045
2025-07-20 21:30:00,18.85,0.52,7.01,23.15,18.94
2025-07-20 21:45:00,18.6,0.513,7.05,22.9,18.94
2025-07-20 22:00:00,18.15,0.5815,6.965,22.7,17.79
2025-07-20 22:15:00,18.6,0.47,6.95,22.4,18.34
2025-07-20 22:30:00,19.55,0.4445,6.965,22.3,19.23
2025-07-20 22:45:00,19.6,0.463,7,22.2,19.11
2025-07-20 23:00:00,19.35,0.4805,6.965,22.15,18.84
2025-07-20 23:15:00,19.1,0.498,6.93,22.1,18.57
2025-07-20 23:30:00,18.4,0.569,6.94,21.8,18.05
2025-07-20 23:45:00,18.4,0.57,6.93,21.7,18.235
2025-07-21 00:00:00,18.4,0.571,6.92,21.6,18.0675
2025-07-21 00:15:00,18.15,0.579,6.945,21.5,17.9
2025-07-21 00:30:00,17.9,0.587,6.97,21.4,17.81
2025-07-21 00:45:00,17.8,0.619,6.9,21.3,17.08
2025-07-21 01:00:00,17.25,0.6375,6.905,21.15,16.95
2025-07-21 01:15:00,17,0.621,6.87,21,17.19
2025-07-21 01:30:00,17.3,0.564,6.87,20.9,17.59
2025-07-21 01:45:00,17.6,0.577,6.88,20.9,17.29
2025-07-21 02:00:00,17.25,0.631,6.855,20.75,17
2025-07-21 02:15:00,16.9,0.645,6.92,20.6,16.62
2025-07-21 02:30:00,16.55,0.6685,6.91,20.5,16.62
2025-07-21 02:45:00,16.475,0.6625,6.895,20.4,16.7
2025-07-21 03:00:00,16.4,0.6565,6.88,20.3,16.62
2025-07-21 03:15:00,16.5,0.617,6.89,20.2,16.545
2025-07-21 03:30:00,16.6,0.6515,6.88,20.2,16.3625
2025-07-21 03:45:00,16.3,0.669,6.84,20.1,16.18
2025-07-21 04:00:00,16.55,0.654,6.865,19.95,16.1766666666667
2025-07-21 04:15:00,16.8,0.639,6.89,19.8,16.1733333333333
2025-07-21 04:30:00,16.8,0.635,6.88,19.7,16.17
2025-07-21 04:45:00,16.6,0.649,6.84,19.6,15.515
2025-07-21 05:00:00,16.25,0.65025,6.8425,19.375,14.86
2025-07-21 05:15:00,15.9,0.6515,6.845,19.15,15.105
2025-07-21 05:30:00,15.55,0.65275,6.8475,18.925,15.1025
2025-07-21 05:45:00,15.2,0.654,6.85,18.7,15.1
2025-07-21 06:00:00,15.4,0.646,6.79,18.7,15.305
2025-07-21 06:15:00,15.6,0.664,6.78,18.8,15.51
2025-07-21 06:30:00,16.1,0.682,6.82,18.9,15.8
2025-07-21 06:45:00,16.1,0.685,6.84,19,16.08
2025-07-21 07:00:00,17.6,0.673,6.83,19.5,17.38
2025-07-21 07:15:00,18.2,0.663,6.9,20,18.21
2025-07-21 07:30:00,19.65,0.6255,6.92,20.55,19.46
2025-07-21 07:45:00,21.1,0.588,6.94,21.1,19.95
2025-07-21 08:00:00,21.6,0.555,6.925,21.4,20.51
2025-07-21 08:15:00,22.1,0.522,6.91,21.7,20.84
2025-07-21 08:30:00,24.1,0.4605,6.985,23.1,24.49
2025-07-21 08:45:00,23,0.481,7.01,24.2,22.61
2025-07-21 09:00:00,22.3666666666667,0.514666666666667,7.01666666666667,24.3333333333333,22.55
2025-07-21 09:15:00,21.7333333333333,0.548333333333333,7.02333333333333,24.4666666666667,23.12
2025-07-21 09:30:00,21.1,0.582,7.03,24.6,24.12
2025-07-21 09:45:00,22.1,0.545,7.12,25.5,23.69
2025-07-21 10:00:00,22.4,0.557,7.11,25.7,23.675
2025-07-21 10:15:00,22.5,0.548,7.12,25.5,23.66
2025-07-21 10:30:00,22.4,0.5265,7.075,25.45,23.91
2025-07-21 10:45:00,22.3,0.523,7.08,25.3,23.82
2025-07-21 11:00:00,22.3,0.472,7.075,25.3,23.91
2025-07-21 11:15:00,22.2,0.45,7.1,25.3,23.58
2025-07-21 11:30:00,22.25,0.461,7.09,25.4,23.6975
2025-07-21 11:45:00,22.2,0.456,7.12,25.3,23.815
2025-07-21 12:00:00,22.3,0.432,7.09,25.4,23.89875
2025-07-21 12:15:00,22.425,0.44325,7.08,25.625,23.9825
2025-07-21 12:30:00,22.55,0.4545,7.07,25.85,24.06625
2025-07-21 12:45:00,22.6,0.475,7.12,26.1,24.15
2025-07-21 13:00:00,22.35,0.4835,7.105,26.15,23.7075
2025-07-21 13:15:00,22.125,0.5075,7.1075,26.125,23.265
2025-07-21 13:30:00,21.9,0.5315,7.11,26.1,23.44
2025-07-21 13:45:00,21.9,0.536,7.1,26.2,23.59
2025-07-21 14:00:00,21.6,0.581,7.11,26.3,23.27
2025-07-21 14:15:00,21.925,0.564,7.1175,26.575,24.95
2025-07-21 14:30:00,22.25,0.547,7.125,26.85,24.56
2025-07-21 14:45:00,22.575,0.53,7.1325,27.125,24.34
2025-07-21 15:00:00,22.9,0.513,7.14,27.4,25.24
2025-07-21 15:15:00,24.3,0.443,7.22,28.4,26.12
2025-07-21 15:30:00,25.4,0.429,7.22,29.8,29.93
2025-07-21 15:45:00,27.6,0.401,7.39,33.5,31.94
2025-07-21 16:00:00,26.9,0.429,7.47,35.2,30.55
2025-07-21 16:15:00,27.05,0.4075,7.495,35.9,32.005
2025-07-21 16:30:00,27.2,0.386,7.52,36.6,32.305
2025-07-21 16:45:00,27.3,0.383,7.54,37.1,32.605
2025-07-21 17:00:00,27.6,0.364,7.55,37.2,32.79
2025-07-21 17:15:00,28.2,0.366,7.54,37,32.81
2025-07-21 17:30:00,26.95,0.3775,7.465,34.9,30.9566666666667
2025-07-21 17:45:00,25.3,0.424,7.41,32.9,29.1033333333333
2025-07-21 18:00:00,24.8,0.424,7.32,31.1,27.25
2025-07-21 18:15:00,25,0.431,7.285,30.55,27.92
2025-07-21 18:30:00,25.2,0.438,7.25,30,26.95
2025-07-21 18:45:00,24.6,0.44,7.19,29.4,25.98
2025-07-21 19:00:00,24.5,0.492,7.205,28.85,25.27
2025-07-21 19:15:00,24.4,0.505,7.16,28.4,24.56
2025-07-21 19:30:00,23.85,0.541,7.125,27.65,23.85
2025-07-21 19:45:00,22.625,0.573,7.1025,26.725,21.62
2025-07-21 20:00:00,21.4,0.605,7.08,25.8,21.23
2025-07-21 20:15:00,20.8,0.6,7.03666666666667,25.1666666666667,21.04
2025-07-21 20:30:00,20.2,0.595,6.99333333333333,24.5333333333333,20.19
2025-07-21 20:45:00,19.6,0.59,6.95,23.9,20.06
2025-07-21 21:00:00,18.85,0.5985,6.965,23.3,18.7
2025-07-21 21:15:00,18,0.607,6.93,22.8,18.03
2025-07-21 21:30:00,17.7,0.614,6.97,22.5,17.23
2025-07-21 21:45:00,17.375,0.621,6.9075,22.1,17.72
2025-07-21 22:00:00,17.05,0.628,6.845,21.7,17.7433333333333
2025-07-21 22:15:00,17.4,0.629,6.85,21.5,17.7666666666667
2025-07-21 22:30:00,17.8,0.623,6.84,21.2,17.79
2025-07-21 22:45:00,17.6,0.633333333333333,6.83333333333333,21.0333333333333,17.425
2025-07-21 23:00:00,17.4,0.643666666666667,6.82666666666667,20.8666666666667,17.13
2025-07-21 23:15:00,17.2,0.654,6.82,20.7,17.115
2025-07-21 23:30:00,17.1,0.664,6.81,20.5,17.065
2025-07-21 23:45:00,17.2,0.658,6.79,20.4,17.015
2025-07-22 00:00:00,17.2,0.656,6.81,20.3,16.85
2025-07-22 00:15:00,17,0.668,6.83,20,16.67
2025-07-22 00:30:00,16.25,0.676,6.765,19.8,15.05
2025-07-22 00:45:00,15.4,0.685,6.75,19.5,15.27
2025-07-22 01:00:00,15.2,0.69,6.8,19.4,14.64
2025-07-22 01:15:00,14.4,0.699,6.75,19,14.01
2025-07-22 01:30:00,13.55,0.7125,6.685,18.65,13.36
2025-07-22 01:45:00,12.9,0.741,6.7,18.4,13.335
2025-07-22 02:00:00,12.6,0.755,6.69,18.2,13.31
2025-07-22 02:15:00,12.7,0.772,6.67,18.1,13.24
2025-07-22 02:30:00,12.9,0.771,6.68,18,13.45
2025-07-22 02:45:00,12.9,0.7705,6.7,17.85,13.345
2025-07-22 03:00:00,12.8,0.773,6.73,17.8,13.17
2025-07-22 03:15:00,12.65,0.7725,6.65,17.65,12.98
2025-07-22 03:30:00,12.4,0.764,6.69,17.5,12.565
2025-07-22 03:45:00,12.1,0.764,6.63,17.3,12.15
2025-07-22 04:00:00,11.65,0.7815,6.66,17.05,11.87
2025-07-22 04:15:00,11.2,0.799,6.69,16.8,11.555
2025-07-22 04:30:00,11.1,0.809,6.67,16.8,11.64
2025-07-22 04:45:00,11.1,0.816,6.67,16.7,11.1
2025-07-22 05:00:00,10.8,0.821,6.6,16.5,11.27
2025-07-22 05:15:00,11.05,0.8325,6.63,16.5,11.555
2025-07-22 05:30:00,11.2,0.837,6.6,16.4,11.84
2025-07-22 05:45:00,11.5,0.84,6.61,16.45,11.85
2025-07-22 06:00:00,11.8,0.843,6.62,16.5,12.35875
2025-07-22 06:15:00,12.4,0.844,6.63,16.6,12.8675
2025-07-22 06:30:00,14,0.817,6.67,16.8,13.37625
2025-07-22 06:45:00,15.9666666666667,0.728333333333333,6.67666666666667,17.2666666666667,13.885
2025-07-22 07:00:00,17.9333333333333,0.639666666666667,6.68333333333333,17.7333333333333,15.7375
2025-07-22 07:15:00,19.9,0.551,6.69,18.2,17.59
2025-07-22 07:30:00,20,0.559,6.71,18.4,18.13
2025-07-22 07:45:00,20.1,0.559,6.79,18.6,18.755
2025-07-22 08:00:00,22.025,0.55425,6.7875,19.3,20.48
2025-07-22 08:15:00,23.95,0.5495,6.785,20,21.33
2025-07-22 08:30:00,23.675,0.54275,6.8675,22.45,22.895
2025-07-22 08:45:00,23.4,0.536,6.95,24.9,24.46
2025-07-22 09:00:00,23.925,0.52775,7.075,27.825,25.46
2025-07-22 09:15:00,24.45,0.5195,7.2,30.75,26.55
2025-07-22 09:30:00,24.825,0.50075,7.28,32.275,27.51
2025-07-22 09:45:00,25.2,0.482,7.36,33.8,28.35
2025-07-22 10:00:00,26.15,0.456,7.44,35.625,29.05
2025-07-22 10:15:00,27.1,0.43,7.52,37.45,29.965
2025-07-22 10:30:00,27.5,0.409,7.59,38.9,31.16
2025-07-22 10:45:00,27.4,0.4095,7.64,39.85,31.495
2025-07-22 11:00:00,28,0.396,7.68,40.8,31.3
2025-07-22 11:15:00,28.05,0.396,7.7,41.55,32.105
2025-07-22 11:30:00,27.8,0.413,7.75,42.2,32.6
2025-07-22 11:45:00,27.85,0.4055,7.77,42.6,32.38
2025-07-22 12:00:00,27.8,0.397,7.75,42.2,33.2
2025-07-22 12:15:00,28,0.3995,7.645,39.5,33.715
2025-07-22 12:30:00,28.15,0.39625,7.5475,37.2,34.1525
2025-07-22 12:45:00,28.3,0.393,7.45,34.9,34.59
2025-07-22 13:00:00,28.7,0.381,7.55,32.9,34.94
2025-07-22 13:15:00,29.3,0.3635,9.555,30,35.16
2025-07-22 13:30:00,29.9,0.346,11.56,27.1,35.99
2025-07-22 13:45:00,30.3,0.3475,11.755,26.4,35.885
2025-07-22 14:00:00,30.8,0.324,11.95,26.8,36.61
2025-07-22 14:15:00,30.3,0.345,14.89,26.9,35.7
2025-07-22 14:30:00,30.5,0.327,22.24,27.2,35.875
2025-07-22 14:45:00,31.35,0.3325,24.04,28.1,36.05
2025-07-22 15:00:00,31.3,0.322,25.3,28.5,36.33
2025-07-22 15:15:00,31.85,0.315,26.505,28.65,36.83
2025-07-22 15:30:00,32.4,0.308,27.71,28.8,36.255
2025-07-22 15:45:00,32.4,0.306,25.83,29.2,35.68
2025-07-22 16:00:00,32.3,0.284,23.83,29.8,36.49
2025-07-22 16:15:00,32.5,0.28,23.4033333333333,29.9333333333333,37.3
2025-07-22 16:30:00,32.7,0.276,22.9766666666667,30.0666666666667,35.2991666666667
2025-07-22 16:45:00,32.9,0.272,22.55,30.2,37.396
2025-07-22 17:00:00,33.35,0.275,22.36,30.2,37.045
2025-07-22 17:15:00,34.25,0.2765,21.965,30.05,36.3911111111111
2025-07-22 17:30:00,33.45,0.2705,21.565,28.8,36.57
2025-07-22 17:45:00,33.6666666666667,0.282,21.1733333333333,27.7333333333333,36.5116666666667
2025-07-22 18:00:00,33.65,0.29,20.895,27.15,36.6955555555555
2025-07-22 18:15:00,34,0.288,20.67,26.8,35.97
2025-07-22 18:30:00,32.9,0.317,20.48,26.4,32.2744444444444
2025-07-22 18:45:00,31.4,0.33,20.28,26.3,28.9180555555556
2025-07-22 19:00:00,29.4666666666667,0.389666666666667,20.0566666666667,25.8166666666667,26.7138888888889
2025-07-22 19:15:00,27.5333333333333,0.449333333333333,19.8333333333333,25.3333333333333,25.4908333333333
2025-07-22 19:30:00,25.6,0.509,19.61,24.85,24.6488888888889
2025-07-22 19:45:00,24.6333333333333,0.557,19.51,24.8,24.5041666666667
2025-07-22 20:00:00,24.35,0.5785,19.345,24.8,24.9316666666667
2025-07-22 20:15:00,24.2,0.564,19.2166666666667,24.7,24.53
2025-07-22 20:30:00,23.6,0.593666666666667,19.0433333333333,24.2666666666667,22.7852777777778
2025-07-22 20:45:00,22.5,0.597,18.9366666666667,23.8666666666667,21.1716666666667
2025-07-22 21:00:00,21.2333333333333,0.618333333333333,18.8166666666667,23.4666666666667,20.3666666666667
2025-07-22 21:15:00,20,0.632,18.695,23.05,19.422
2025-07-22 21:30:00,19,0.628,18.6066666666667,22.7,19.29
2025-07-22 21:45:00,18.5,0.604,18.505,22.35,19.5922222222222
2025-07-22 22:00:00,18.75,0.583,18.335,21.85,19.6311111111111
2025-07-22 22:15:00,18.8,0.582,18.28,21.65,19.42
2025-07-22 22:30:00,18.8,0.579,18.225,21.4,19.2677777777778
2025-07-22 22:45:00,18.7,0.587333333333333,18.1433333333333,21.1666666666667,18.7508333333333
2025-07-22 23:00:00,18.35,0.6,18.08,20.85,18.5527777777778
2025-07-22 23:15:00,18.2,0.607,18.04,20.75,18.3315555555556
2025-07-22 23:30:00,17.9333333333333,0.622666666666667,17.9633333333333,20.5,17.7422222222222
2025-07-22 23:45:00,17.5,0.633,17.9,20.2666666666667,17.5327777777778
2025-07-23 00:00:00,17.2,0.6445,17.865,20.15,17.2766666666667
2025-07-23 00:15:00,16.8666666666667,0.666666666666667,17.81,20.0666666666667,16.8338888888889
2025-07-23 00:30:00,16.55,0.6815,17.755,19.95,16.3941666666667
2025-07-23 00:45:00,16.1333333333333,0.685333333333333,17.6733333333333,19.7333333333333,16.5985555555556
2025-07-23 01:00:00,16.1,0.685,17.6066666666667,19.6333333333333,16.3241666666667
2025-07-23 01:15:00,15.95,0.686,17.595,19.55,15.9288888888889
2025-07-23 01:30:00,15.7,0.688,17.47,19.4,15.3825
2025-07-23 01:45:00,15.2,0.6885,17.475,19.25,14.998
2025-07-23 02:00:00,14.75,0.6915,17.4,18.85,15.4344444444444
2025-07-23 02:15:00,14.9,0.691,17.3666666666667,18.7333333333333,15.6565
2025-07-23 02:30:00,15.1666666666667,0.691333333333333,17.33,18.6333333333333,15.5533333333333
2025-07-23 02:45:00,15.2,0.694,17.28,18.5,15.4298888888889
2025-07-23 03:00:00,15.2,0.688666666666667,17.26,18.3666666666667,15.5333333333333
2025-07-23 03:15:00,15.2,0.689333333333333,17.22,18.3,15.0091666666667
2025-07-23 03:30:00,14.9333333333333,0.693333333333333,17.19,18.2,14.6627777777778
2025-07-23 03:45:00,14.4,0.699666666666667,17.1566666666667,18.1333333333333,13.6917222222222
2025-07-23 04:00:00,13.7833333333333,0.705833333333333,17.12,17.9666666666667,13.4655555555556
2025-07-23 04:15:00,13.1666666666667,0.712,17.0833333333333,17.8,13.5405
2025-07-23 04:30:00,12.95,0.72,17.03,17.65,13.0033333333333
2025-07-23 04:45:00,12.5333333333333,0.733,17.02,17.5666666666667,12.58
2025-07-23 05:00:00,12.2,0.75,16.98,17.4,12.5042777777778
2025-07-23 05:15:00,11.9,0.763666666666667,16.9633333333333,17.2666666666667,12.3375
2025-07-23 05:30:00,11.65,0.7725,16.92,17.15,12.1666666666667
2025-07-23 05:45:00,11.6,0.7855,16.885,17.1,12.2315
2025-07-23 06:00:00,11.7,0.794,16.89,17.1,12.4316666666667
2025-07-23 06:15:00,12,0.803,16.87,17.1,13.0616111111111
2025-07-23 06:30:00,13.9333333333333,0.793,16.8133333333333,17.2,13.8673333333333
2025-07-23 06:45:00,16.9,0.695,16.83,17.4,14.7061111111111
2025-07-23 07:00:00,18.3333333333333,0.652,16.81,17.6,15.8707222222222
2025-07-23 07:15:00,20.6666666666667,0.541833333333333,16.84,17.85,18.0286111111111
2025-07-23 07:30:00,21.8,0.453,16.85,18.3,19.8183333333333
2025-07-23 07:45:00,22.65,0.555,16.825,18.55,21.0030555555556
2025-07-23 08:00:00,24,0.503,16.8,18.95,22.1183333333333
2025-07-23 08:15:00,24,0.52,16.76,19.1,23.3391666666667
2025-07-23 08:30:00,24,0.4705,16.93,20.35,24.3466666666667
2025-07-23 08:45:00,24.1,0.479333333333333,16.94,22.8666666666667,25.5533333333333
2025-07-23 09:00:00,24.7333333333333,0.459,16.91,24.4,26.5691666666667
2025-07-23 09:15:00,25.2,0.44,16.86,25.5,27.68
2025-07-23 09:30:00,25.7666666666667,0.419,16.8133333333333,26.4,28.8386111111111
2025-07-23 09:45:00,26.3666666666667,0.411333333333333,16.8266666666667,27.2,29.7233333333333
2025-07-23 10:00:00,27.0333333333333,0.392333333333333,16.77,28.1,31.1188888888889
2025-07-23 10:15:00,27.4,0.3795,16.725,28.75,31.6005555555556
2025-07-23 10:30:00,28.1333333333333,0.366666666666667,16.62,29.5,32.288
2025-07-23 10:45:00,28.3,0.374,16.57,30.2,32.5901111111111
2025-07-23 11:00:00,28.85,0.3575,16.53,30.7,33.9219444444444
2025-07-23 11:15:00,29.4666666666667,0.342,16.4533333333333,31.3,34.3564444444444
2025-07-23 11:30:00,30.1333333333333,0.329,16.3933333333333,31.8333333333333,35.0805
2025-07-23 11:45:00,30.5,0.307,16.2933333333333,32.1666666666667,35.5925
2025-07-23 12:00:00,30.55,0.3015,16.245,32.1,36.2997777777778
2025-07-23 12:15:00,30.85,0.2905,16.035,30.6,36.6813333333333
2025-07-23 12:30:00,31.5,0.297,15.83,28.3333333333333,37.138
2025-07-23 12:45:00,31.75,0.2945,15.7,27.2,37.5461666666667
2025-07-23 13:00:00,31.7666666666667,0.300333333333333,15.5966666666667,26.5333333333333,37.3741666666667
2025-07-23 13:15:00,32.2,0.287,15.535,26.25,37.9561111111111
2025-07-23 13:30:00,32.5333333333333,0.279,15.46,25.9666666666667,37.7238333333333
2025-07-23 13:45:00,32.2,0.311,15.37,25.8,38.3488888888889
2025-07-23 14:00:00,33.2,0.2855,15.375,27,38.6465
2025-07-23 14:15:00,33.4,0.282,15.31,27.3,38.6238888888889
2025-07-23 14:30:00,34,0.2665,15.305,28.75,38.2275
2025-07-23 14:45:00,34.375,0.26325,15.2675,30.125,38.9291666666667
2025-07-23 15:00:00,34.75,0.26,15.23,31.5,38.9102777777778
2025-07-23 15:15:00,34.3666666666667,0.259333333333333,15.1933333333333,31.7666666666667,38.9386666666667
2025-07-23 15:30:00,34.3,0.263,15.17,32.4,39.1766666666667
2025-07-23 15:45:00,35.1,0.25,15.1,33.3,38.8094444444444
2025-07-23 16:00:00,34.8666666666667,0.261333333333333,15.05,33.3666666666667,38.89
2025-07-23 16:15:00,35.1,0.255,14.95,33.5,39.2055555555556
2025-07-23 16:30:00,35.15,0.2565,14.935,33.6,40.1691666666667
2025-07-23 16:45:00,34.7,0.246,14.85,33.4,40.0994444444444
2025-07-23 17:00:00,34.8,0.269333333333333,14.7866666666667,33.3,39.7666666666667
2025-07-23 17:15:00,35.4,0.238,14.59,32,38.8605
2025-07-23 17:30:00,35.3,0.252666666666667,14.5433333333333,30.9,38.65
2025-07-23 17:45:00,35.2,0.261,14.44,29.6,38.218
2025-07-23 18:00:00,35.5,0.242666666666667,14.3366666666667,28.9333333333333,38.4625
2025-07-23 18:15:00,35.2,0.252333333333333,14.2766666666667,28.4333333333333,39.8752777777778
2025-07-23 18:30:00,35.35,0.269,14.22,28.1,36.9208333333333
2025-07-23 18:45:00,35.9,0.270666666666667,14.1933333333333,27.8,33.6522222222222
2025-07-23 19:00:00,36.3,0.284,14.13,27.5666666666667,34.8675555555556
2025-07-23 19:15:00,35.85,0.3,14.07,27.4,32.2858333333333
2025-07-23 19:30:00,34.5,0.387,13.99,27.2,31.0752777777778
2025-07-23 19:45:00,32.85,0.4275,13.96,26.7,28.895
2025-07-23 20:00:00,29.95,0.472,13.855,26.15,26.5285
2025-07-23 20:15:00,27.7,0.502333333333333,13.83,25.7333333333333,24.4111111111111
2025-07-23 20:30:00,25.2333333333333,0.536666666666667,13.8033333333333,25.2,22.9311111111111
2025-07-23 20:45:00,23.5,0.559,13.73,24.7,21.9156666666667
2025-07-23 21:00:00,21.6333333333333,0.537333333333333,13.7033333333333,24.2,21.9507777777778
2025-07-23 21:15:00,21.6666666666667,0.479666666666667,13.62,23.7,22.6968333333333
2025-07-23 21:30:00,22.8,0.44,13.55,23.4,23.3396666666667
2025-07-23 21:45:00,23.35,0.428,13.535,23.15,23.48
2025-07-23 22:00:00,23.45,0.4225,13.53,22.9,23.2883333333333
2025-07-23 22:15:00,23.25,0.4165,13.47,22.7,22.9006666666667
2025-07-23 22:30:00,23,0.411,13.47,22.5,23.0841666666667
2025-07-23 22:45:00,23.35,0.4035,13.435,22.35,23.4506666666667
2025-07-23 23:00:00,24.3,0.388,13.39,22.2,24.1077777777778
2025-07-23 23:15:00,25.3,0.357,13.4,22.1,24.2883333333333
2025-07-23 23:30:00,25.4333333333333,0.357666666666667,13.3233333333333,22.1,24.33
2025-07-23 23:45:00,24.8,0.397,13.31,21.9,22.6727777777778
2025-07-24 00:00:00,23.2,0.46,13.275,21.65,20.9772222222222
2025-07-24 00:15:00,21.65,0.4975,13.21,21.35,19.6513888888889
2025-07-24 00:30:00,19.55,0.5755,13.16,20.95,18.6113333333333
2025-07-24 00:45:00,18.9,0.591,13.15,20.9,18.1908333333333
2025-07-24 01:00:00,17.8,0.637,13.09,20.6,17.8016666666667
2025-07-24 01:15:00,17.3,0.6655,13.1,20.45,18.0422222222222
2025-07-24 01:30:00,17.35,0.644,13.07,20.3,18.1966666666667
2025-07-24 01:45:00,17.65,0.6125,13.05,20.15,18.6163333333333
2025-07-24 02:00:00,18.5,0.573,13.045,20.05,19.0716666666667
2025-07-24 02:15:00,19.0666666666667,0.548333333333333,12.99,19.9333333333333,19.1415555555556
2025-07-24 02:30:00,18.8,0.556,12.955,19.75,18.2652222222222
2025-07-24 02:45:00,18,0.599333333333333,12.9266666666667,19.5666666666667,16.9944444444444
2025-07-24 03:00:00,16.95,0.626,12.95,19.35,16.3233333333333
2025-07-24 03:15:00,16.2,0.641666666666667,12.9,19.2333333333333,16.3488888888889
2025-07-24 03:30:00,15.75,0.666,12.875,19,16.0008333333333
2025-07-24 03:45:00,15.2,0.6845,12.805,18.8,14.78
2025-07-24 04:00:00,14.3,0.688,12.85,18.5666666666667,13.8763888888889
2025-07-24 04:15:00,13.55,0.693,12.775,18.35,14.1033333333333
2025-07-24 04:30:00,13.425,0.696333333333333,12.7808333333333,18.2416666666667,14.0522222222222
2025-07-24 04:45:00,13.3,0.699666666666667,12.7866666666667,18.1333333333333,14.0025
2025-07-24 05:00:00,13.1,0.709,12.71,17.9,13.8121111111111
2025-07-24 05:15:00,13,0.7275,12.705,17.8,13.6516666666667
2025-07-24 05:30:00,13,0.740666666666667,12.7,17.7666666666667,13.7833333333333
2025-07-24 05:45:00,12.95,0.7495,12.67,17.7,13.6573333333333
2025-07-24 06:00:00,13.4,0.736,12.71,17.7,14.5071111111111
2025-07-24 06:15:00,14.6666666666667,0.713666666666667,12.6533333333333,17.7333333333333,14.7716666666667
2025-07-24 06:30:00,16.5333333333333,0.660666666666667,12.6466666666667,17.8333333333333,15.4966666666667
2025-07-24 06:45:00,18.8,0.618,12.66,18,16.1788888888889
2025-07-24 07:00:00,20.45,0.577,12.685,18.25,17.3002777777778
2025-07-24 07:15:00,23.6333333333333,0.483666666666667,12.6533333333333,18.6333333333333,19.2305555555556
2025-07-24 07:30:00,24.6,0.472,12.67,19.1,21.0963888888889
